Immoral,DEBAUCHERY,excessive indulgence in sensual pleasures.,He later regretted the DEBAUCHERY of his youth.,
Immoral,DECADENT,deterioration; esp of morality or culture.,The book condemns some of society's wealthiest members as DECADENT fools.,
Immoral,DEGENERATE,to deteriorate in quality or culture or morals.,We are living in a DEGENERATEd society.,
Immoral,DEPRAVITY,deterioration of culture or morals.,He was sinking into a life of utter DEPRAVITY.,
Immoral,DISSOLUTE,excessive indulgence in gambling; drugs; and drinking.,Literature dealing with the DISSOLUTE and degrading aspects of human,
Immoral,IMPROBITY,immorality or dishonesty.,His IMPROBITY resulted in him facing a termination from his workplace.,
Immoral,LIBERTINE,a person who is morally or sexually unrestrained.,The legend of Don Juan depicts him as a LIBERTINE.,
Immoral,LICENTIOUS,immoral.,She regarded this as the LICENTIOUS and corrupt culture of the entertainment,
Immoral,REPROBATE,a depraved; unprincipled; or wicked person.,Without hesitation; she criticized the REPROBATE who proposed such an,
Immoral,TURPITUDE,immorality.,If there was TURPITUDE in that twisted soul; it was well-concealed.,
Immoral,EMBRYONIC,just beginning to develop.,The plan; as yet; only exists in EMBRYONIC form.,
Immoral,FLEDGLING,young; new; or inexperienced.,The intern was still FLEDGLING.,
Immoral,INCHOATE,just beginning to develop.,INCHOATE feelings of affection for a man whom she had; up till now; thought of,
Immoral,INCIPIENT,just beginning to develop.,The project is still in its INCIPIENT stages.,
Immoral,NASCENT,just beginning to develop.,The actress is now focusing on her NASCENT singing career.,
Immoral,RUDIMENTARY,not fully developed.,This is perhaps the result of some RUDIMENTARY research.,
Loss of strength,ATROPHY,degeneration; decline; or decrease.,TV viewing may lead to ATROPHY of children's imaginations.,
Loss of strength,ATTENUATE,make or become weaker.,The drug ATTENUATEs the effects of the virus.,
Loss of strength,ATTRITION,a gradual process of wearing down; weakening; or destroying something.,The enemy surrounded the town and conducted a war of ATTRITION.,
Loss of strength,DEBILITATE,make weak.,The troops were severely DEBILITATEd by hunger and disease.,
Loss of strength,DEGENERATE,deteriorate in strength; quality; etc.;,Her health DEGENERATEd quickly.,
Loss of strength,DEGRADATION,the act of degrading.,A lot of environmental DEGRADATION is caused because of plastic usage.,
Loss of strength,EFFETE,exhausted of vigor or energy; worn out.,The soft; EFFETE society that marked the final years of the Roman empire.,
Loss of strength,ENERVATE,make weak and tired.,A lifetime of working in dreary jobs had ENERVATEd his very soul.,
Loss of strength,ENFEEBLE,make weak.,That bout of pneumonia ENFEEBLEd him.,
Loss of strength,FLAGGING,weak or tired.,We should rejuvenate our FLAGGING attitude toward everything.,
Loss of strength,MORIBUND,lacking energy or vitality.,Italy's economy is stagnant; its businesses depressed; and its reforms,
Loss of strength,WILT,lose strength.,He was WILTing from all the pressure at work.,
Loss of strength,WITHER,to cause to wilt; fade; or lose vitality.,Constant injuries have WITHERed the man.,
Loss of strength,X BURGEON,grow or increase rapidly.,This country has a burgeoning population.,
Loss of strength,X REGENERATE,to re-create; reconstitute; or make over; especially in a better form or,The money will be used to regenerate the commercial heart of the town.,
Loss of strength,X REJUVENATE,give energy or life to someone.,His new job seemed to rejuvenate him.,
Loss of strength,X RESUSCITATION,to revive a person who has lost consciousness.,He had an heart attack and all attempts to resuscitate him failed.,
Loss of strength,X REVIVE,give new energy or life to.,We revived him with artificial respiration.,
Right to vote,FETTER,restrict.,He felt FETTERed by small and petty rules and regulations.,
Right to vote,SECURE,fix frimly.,She SECUREd the rope firmly to the back of the car.,
Right to vote,SHACKLE,a restraint,A country struggling to free itself from the SHACKLEs of colonialism.,
Right to vote,TETHER,tie with a rope or chain,He TETHERed his horse to a tree.,
Right to vote,X EMANCIPATE,free from restrictions,Slaves were not emancipated until 1863 in the United States.,
Right to vote,X EXTRICATE,free from restrictions,He had managed to extricate himself from most of his official duties.,
Strange,ECCENTRIC,unusual or unconventional.,Most people considered him a harmless ECCENTRIC.,
Strange,FOIBLE,a slight peculiarity or minor weakness.,We have to tolerate each others little FOIBLEs.,
Strange,IDIOSYNCRASY,peculiarity or a distinctive feactue.,Wearing a raincoat even before it starts raining is one of her idiosyncrasies.,
Strange,ODDITY,anything strange or unusual.,The book deals with some of the oddities of grammar and spelling.,
Strange,UIRKINESS,a strange attitude or habit.,Everyone has his/her own little uirks and mannerisms.,
Summary,CRUX,the essential point.,Now we should come to the CRUX of the matter.,
Summary,GIST,a summary.,I missed the beginning of the lecture can you give me the GIST of what he said ?,
Summary,PURPORT,meaning essence or gist.,What is the main PURPORT of your letter.,
Unclear,AMORPHOUS,unclear or vague.,An AMORPHOUS mass of cells with no identity at all.,
Unclear,BECLOUD,make unclear.,The introduction of such a resolution would only BECLOUD the matter.,
Unclear,CLOUD,make unclear.,Doubts were beginning to CLOUD my mind.,
Unclear,INDISTINCT,unclear.,His memory of the incident was someone INDISTINCT.,
Unclear,MURKY,dim or hard to see through clearly.,adj Tone,
Unclear,MURKY,dim or hard to see through clearly.,This is a MURKY night.,
Unclear,NEBULOUS,unclear or vague.,This is a NEBULOUS concept.,
Perfect,FLAWLESS,without mistakes.,Her English is almost FLAWLESS.,
Perfect,IMMACULATE,perfect clean or without mistakes.,She always looks IMMACULATE.,
Perfect,IMPECCABLE,without mistakes.,Her written English is IMPECCABLE.,
Perfect,INFALLIBLE,incapable of making mistake.,Doctors are not INFALLIBLE.,
Perfect,INTEGRITY,honesty.,A man of great INTEGRITY.,
Perfect,IRREPROACHABLE,can not be criticised.,His conduct as a police officer was IRREPROACHABLE.,
Perfect,PROBITY,honesty.,The defense attorney uestioned the PROBITY of the witness.,
Perfect,RECTITUDE,morality.,She is a model of RECTITUDE.,
Perfect,UNIMPEACHABLE,can not be doubted or questioned.,We got evidence from an UNIMPEACHABLE source.,
Acting properly,Decorous,dignified; proper; and in good taste.,It was a spectacularly Decorous event.,
Acting properly,Demure,shy and reserved.,She is a Demure young lady.,
Acting properly,Prim,formally precise or proper.,She is much too Prim and proper to be a host.,
Acting properly,Propriety,following what is socially acceptable in speech and behavior.,Nobody questioned the Propriety of her being there alone.,
Acting properly,Seemly,dignified; proper; and in good taste.,It was not considered Seemly to talk in such a way in front of the children.,
Acting properly,X Execrable,very bad or unpleasant.,An execrable stage performance.,
Acting properly,X Flagrant,openly outrageous.,A flagrant violation of human rights.,
Acting properly,X Malfeasance,a wrong act.,The officer was arrested for malfeasance.,
Bold / rude,Arrogant,too proud and looking down on others.,His Arrogant behavior is observed by his seniors with disgust.,
Bold / rude,Audacious,very bold.,An Audacious decision.,
Bold / rude,Bombastic,(of speech; writing; etc.) high- sounding; high-flown; inflated; pretentious.,There were Bombastic speeches by party members.,
Bold / rude,Braggart,one who brags.,I am not trying to be a Braggart; but the editors mentioned me frequently in,
Bold / rude,Bravado,a bold or brave manner.,'Don't threaten me;' she whispered with false Bravado.,
Bold / rude,Brazen,shamelessly bold.,She had become Brazen about the whole affair.,
Bold / rude,Cheeky,slightly rude or disrespectful.,A Cheeky smile.,
Bold / rude,Conceited,very proud.,He is a very Conceited person.,
Bold / rude,Effrontery,bold and rude manner.,He had the Effrontery to accuse me of lying.,
Bold / rude,Egotistical,very proud or self- centered.,His Egotistical behaviour prevented him from really loving anyone but himself.,
Bold / rude,Gall,bold and rude manner.,Then they had the Gall to complain about the head of the school.,
Bold / rude,Grandiloquent,pompous or bombastic.,His Grandiloquent speech impressed no one.,
Bold / rude,Haughty,very arrogant or proud.,He replied with Haughty disdain.,
Bold / rude,Hauteur,a haughty manner.,Bills haughtiness infuriated Martha so much that she stormed out of the room.,
Bold / rude,Hubris,excessive pride.,His failure was brought only by Hubris.,
Bold / rude,Impertinent,rude.,Would it be Impertinent to ask why you are leaving?,
Bold / rude,Impudent,rude.,During the examination; his conduct was Impudent.,
Bold / rude,Insolent,rude.,Her Insolent attitude cost her the job.,
Bold / rude,Nerve,boldness.,It took a lot of Nerve to take the company to the court.,
Bold / rude,Pompous,arrogant or conceited.,His speech sounded very Pompous and self congratulatory.,
Bold / rude,Presumptuous,impertinently bold.,Would it be Presumptuous of me to ask to borrow your car?,
Bold / rude,Pretentious,assume great importance for oneself.,Bureaucrats are generally lazy;Pretentious; and vindictive individuals.,
Bold / rude,Supercilious,displaying arrogant pride; scorn; or indifference.,The jewelry store clerk was very Supercilious.,
Bold / rude,Swagger,walk or behave in a very arrogant or proud way.,He Swaggered into the room; looking very pleased with himself.,
Bold / rude,Temerity,excessive boldness.,He had the Temerity to call me a liar.,
Bold / rude,Vainglorious,very proud and boastful.,He has always come across as deeply untrustworthy and extremely Vainglorious.,
Bold / rude,X Unassuming,modest.,Sachin Tendulkar is a very unassuming.,
Chaos / confusion,Bedlam,chaos or conusion.,It was Bedlam at our house on the morning of the wedding,
Chaos / confusion,Tumultous,marked by disturbance; disorder and uproar.,Both had to brace themselves or a tumultuous period of financial and legal,
Chaos / confusion,Turbulence,Violent disorder.,That was a period of Turbulence in the country's history.,
Chaos / confusion,Upheaval,strong or violent change or disturbance.,The upheaval scared off tourists and shattered the city's economy.,
Cheat /deceive,Artful,do something skillfully; especially in a cunning way.,He was Artful and cunning so she didn't really trust him.,
Cheat /deceive,Artifice,trickery.,Pretending to faint was merely an Artifice.,
Cheat /deceive,Artifice,trickery.,A con man who Bilked investors out of millions of dollars.,
Cheat /deceive,Chicanery,deception or trickery.,It can take several hours in large counties for the ballots to reach the counting,
Cheat /deceive,Crafty,sly and deceptive.,He's a Crafty old devil.,
Cheat /deceive,Dupe,a person who can be easily fooled.,He has never made a progress because he is a Dupe.,
Cheat /deceive,Finagle,take money; possessions; etc by trickery.,He Finagled some tickets for tonight's big game.,
Cheat /deceive,Fleece,cheat someone of money; possessions; etc.;,Some local stores have been fleecing tourists.,
Cheat /deceive,Guile,deception or trickery.,George was a man completely lacking in Guile.,
Cheat /deceive,Gulled,deceived.,The immigrant was Gulled because he trusted everyone very easily.,
Cheat /deceive,Hoodwink,cheat or deceive.,She was Hoodwinked into buying a worthless necklace.,
Cheat /deceive,Swindle,cheat someone of money; possessions; etc.;,They Swindled him out of hundreds of dollars.,
Cheat /deceive,Wily,cunning.,The boss is a Wily old fox.,
Criminals/ law breakers,Felon,one who has committed a serious crime.,A convicted Felon loses the right to vote.,
Criminals/ law breakers,Menace,a threatening person or a thing.,A new initiative aimed at beating the Menace of illegal drugs.,
Criminals/ law breakers,Miscreant,one who creates trouble.,Some Miscreants uprooted all the plants in our colony last night.,
Criminals/ law breakers,vRogue,a violent person; especially a criminal.,Many of the residents of this apartment were Rogues.,
Criminals/ law breakers,Scoundrel,an unprincipled; dishonorable person; villain.,The Scoundrel who killed her escaped before the police had any knowledge of,
Disaster,Cataclysm,a violent upheaval.,The immediate cause for this Cataclysm was the recession.,
Disaster,Catastrophe,a disaster.,Early warnings of rising water levels prevented another major Catastrophe.,
Disaster,Coup (X),a clever action or accomplishment.,At this point in time; no one can be sure as to whether the coup was justified.,
Disaster,Debacle,a disaster.,The revolution ended in a Debacle.,
Doubtful,Apprehensive,worried; nervous or fearful.,You have no reason to be Apprehensive about the future.,
Doubtful,Cynical,always questioning or doubting people or their motives.,Do you have to be Cynical about everything.,
Doubtful,Dubious,doubtful.,I was pretty Dubious about the whole idea.,
Doubtful,Questionable,doubtful or subject to question.,Their conclusion is highly Questionable.,
Doubtful,Septical,doubtful.,I am Septical about his chances of winning.,
Generous support,Altruist,someone who makes charitable donations intended to increase human wellbeing.,Businessmen are not necessarily motivated by respect given to Altruists.,
Generous support,Benefactor,one who gives money or other support for a good cause.,He is a generous Benefactor.,
Generous support,Beneficent,kind or generous.,Her father is a Beneficent businessman.,
Generous support,Benevolent,kind or generous.,Believe in the existence of a Benevolent God!,
Generous support,Humane,kind or compassionate.,Campaigners claim that the animals are not being kept in Humane condition.,
Generous support,Magnanimous,generous.,Without their Magnanimous support; this project would not have been possible.,
Generous support,Munificent,generous.,We are extremely grateful for your Munificent gift to our cause.,
Generous support,Patron,one who gives money or other support.,She also selects buyers carefully; preferring a Patron who is willing to donate,
Generous support,Philanthropist,someone who makes charitable donations intended to increase human,He was a wealthy businessman and Philanthropist.,
Generous support,Charlatan,a person who pretends.,He knows nothing about medicine- he is a complete Charlatan.,
Generous support,Imposter,a person who pretends to be someone else.,These measures may not entirely stop fraudulent accounts from being opened,
Generous support,Swindler,a cheater.,The Swindler swindled all the property from his friends.,
Generous support,Conceiable,possible.,It is a Conceiable that Ill see her tomorrow.,
Generous support,Credible,belieable.,It is just not Credible that she would cheat.,
Generous support,Feasible,possible,Its just not Feasible to manage the business on a part time basis.,
Generous support,Plausible,possible,Her story sounded perfectly Plausible.,
Generous support,Pragmatic,practical.,We should hae a Pragmatic approach to management problems.,
Generous support,Utilitarian,intended for use practical.,This is a plain Utilitarian kitchenware.,
Generous support,Verisimilar,truthful or probable.,A Verisimilar tale.,
Generous support,Viable,practical.,These custom-built deices are not cheap enough to be commercially Viable.,
Quiet,Abbreviated,shortened.,The National Aeronautics and Space Administration is Abbreviated to NASA.,
Quiet,Abridge,shorten ( a piece of writing; film etc ).,She has been asked to Abridge the movie for television.,
Quiet,Brevity,shortness or conciseness.,Charles Dickens was not known for his Brevity in writing.,
Quiet,Condense,shorten.,Condense your answer into a few words.,
Quiet,Laconic,using few words.,A Laconic comment.,
Quiet,Monosyllabic,very brief.,A Monosyllabic reply.,
Quiet,Reticent,quiet ; not speaking a lot.,Friends gave mixed; but frequently more positive ratings to more Reticent,
Quiet,Succinct,short ; to the point.,Keep your answers as Succinct as possible.,
Quiet,Taciturn,quiet ; not speaking a lot.,He is a Taciturn and serious young man.,
Repeat,Recapitulate,summarize.,To Recapitulate briefly; the three main points are these.,
Repeat,Regurgitate,repeat; especially something not fully understood.,For the exam; you must be able to Regurgitate the information.,
Repeat,Rehash,repeat or use again; with no or few changes.,He just Rehashes songs from the 60's.,
Repeat,Reiterate,repeat.,Let me Reiterate that we are fully committed to this policy.,
Self-control,Abstemious,showing restrain.,He was a hardworking man with Abstemious habits.,
Self-control,Abstinence,restraint.,Abstinence from chocolates is impossible for her.,
Self-control,Celibacy,refrain from marriage or sex.,He has been celibate all his life.,
Self-control,Forbear,refrain from something.,He wanted to answer back; but he forbore from doing so.,
Self-control,Moderate,within reasonable limits.,He has Moderate salary demands.,
Self-control,Refrain,stop from doing something.,Please; Refrain from smoking in this area.,
Self-control,Temperate,mild or moderate.,He is Temperate in his eating and drinking habits.,
Self-control,X Indulge,give in to an inclination or desire.,They went into town to indulge in some serious shopping.,
Self control,Incandescent,shining.,Although these bulbs are Incandescent; they consume much less energy.,
Self control,Iridescent,shining.,A bird with Iridescent bright colors.,
Self control,Luminous,shining.,He was looking at us with large Luminous eyes.,
Self control,Lustrous,shining.,She has thick Lustrous hair.,
Self control,Refulgent,shining.,Crystal chandeliers and gilded walls made the opera house a Refulgent setting,
Self control,Scintillating,shining with bright flashes of light.,Scintillating screens are a direct method to observe an ion beam.,
Self control,Incandescent,shining.,Although these bulbs are Incandescent; they consume much less energy.,
Self control,Iridescent,shining.,A bird with Iridescent bright colors.,
Self control,Luminous,shining.,He was looking at us with large Luminous eyes.,
Self control,Lustrous,shining.,She has thick Lustrous hair.,
Self control,Refulgent,shining.,Crystal chandeliers and gilded walls made the opera house a Refulgent setting,
Self control,Scintillating,shining with bright flashes of light.,Scintillating screens are a direct method to observe an ion beam.,
Self control,Incandescent,shining.,Although these bulbs are Incandescent; they consume much less energy.,
Self control,Iridescent,shining.,A bird with Iridescent bright colors.,
Self control,Luminous,shining.,He was looking at us with large Luminous eyes.,
Self control,Lustrous,shining.,She has thick Lustrous hair.,
Self control,Refulgent,shining.,Crystal chandeliers and gilded walls made the opera house a Refulgent setting,
Self control,Scintillating,shining with bright flashes of light.,Scintillating screens are a direct method to observe an ion beam.,
Very talkative,Garrulous,very talkative.,He became Garrulous whenever he was extremely happy.,
Very talkative,Loquacious,very talkative.,She is a Loquacious lady who never runs out of stories to tell.,
Very talkative,Prolix,using more words than are required.,This Prolix article is telling you more than you want to know.,
Very talkative,Verbiage,speech or writing using more words than are required.,The Verbiage devoted to the denigration of spell-check could fill a dictionary.,
Very talkative,Verbose,using more words than are required.,She is a Verbose speaker.,
Very talkative,Voluble,very talkative.,Evelyn was very Voluble on the subject of woman rights.,
Very talkative,Artless,without deception.,The Artless sincerity of a young child.,
Very talkative,Credence/ Credible,truthfulness; or believability.,They could give no credence to the findings of the survey.,
Very talkative,Credulous,believing things very easily.,The law will afford relief to the Credulous people who have been duped.,
Very talkative,Dupe,an innocent or gullible person.,He has never made a progress because he is a Dupe.,
Very talkative,Guileless,without deception.,Jacobs; a sweet and Guileless;performer; is quite delightful.,
Very talkative,Gullible,easily fooled.,The advertisement is aimed at Gullible young women worried about their weight.,
Very talkative,Ingenuous,innocent.,Everyone was flexible and Ingenuous and looked for ways to keep things going.,
Very talkative,Nave,innocent.,She's so naive that she believes everything she reads.,
Alone /lonely,Isolation,separated from the rest of people or things.,Many unemployed people experience feelings of Isolation and depression.,
Alone /lonely,Recluse,a person who likes staying alone or in isolation.,Her life; lived as a Recluse; gave rise to all sorts of stories concerning her.,
Alone /lonely,Seclude,separate from others.,After Mr. Parks death; his daughter; who never married; has lived a Secluded life.,
Alone /lonely,Solitary,alone.,She enjoys long Solitary walks.,
Alone /lonely,Lax,careless.,The entire class performed incredibly well on the test; largely due to the sleepy,
Alone /lonely,Negligent,careless.,His parents say that the naval medical staff was Negligent.,
Alone /lonely,Remiss,careless.,We were Remiss in not sending thank-you notes for our wedding gifts.,
Alone /lonely,Slipshod,done carelessly.,The crops are gathered in a Slipshod way. How do we get profits from them?,
Alone /lonely,X Stringent,harsh or strict.,Stringent safety procedures prevent accidents in a dangerous work environment.,
Alone /lonely,Affirm,confirm.,I can Affirm that no one will lose his or her job.,
Alone /lonely,Ascertain,confirm.,A great detective must always Ascertain his beliefs.,
Alone /lonely,Aver,say openly and confidently.,She Averred that she had never seen the man before.,
Alone /lonely,Avow,declare openly.,They Avowed their undying love for each other.,
Alone /lonely,Proclaim,declare openly or publicly.,The day was Proclaimed a public holiday.,
Alone /lonely,X Abdicate,give up ( power; claim;right; etc).,Sonia Gandhi willingly abdicated the position of the Prime Minister.,
Alone /lonely,X Abjure,give up.,Academic freedom to pursue the truth entails the obligation to abjure untruth.,
Alone /lonely,X Abnegate,give up.,The king abnegated his power to the ministers.,
Alone /lonely,X Cede,give up or surrender ( land; position; or authority ).,Cuba was ceded by Spain to the US in 1898 year.,
Alone /lonely,X Forsake,give up.,She promised his wife that he will never forsake her.,
Alone /lonely,X Forswear,give up an idea; belief; or habit.,He foreswore cigarettes as his New Year's resolution.,
Alone /lonely,X Relinquish,give up.,He was forced to relinquish control of the company.,
Easily affected,Prone,easily affected or influenced by.,People with fair skin; who sunburn easily; are very Prone to develop skin cancer.,
Easily affected,Subject to,open or exposed to.,The whole meeting was subjected to ridicule.,
Easily affected,Susceptible,easily affected or influenced by.,Salt intake may lead to high blood pressure in Susceptible adults.,
Easily affected,Vulnerable,open to or easily affected by.,In cases of food poisoning; young children are especially Vulnerable.,
Easily affected,X Impervious,incapable of being influenced; persuaded; or affected.,She is impervious to criticism.,
Examine carefully,# Browse,to look through or glance at casually.,He's browsing the shelves for something to read.,
Examine carefully,Peruse,read or examine something carefully.,A copy of the report is available for you to Peruse at your leisure.,
Examine carefully,Pore Over,examine carefully.,His lawyers are poring over the fine print in the contract.,
Examine carefully,Scrutinize,read or examine something carefully.,She leaned forward to Scrutinize their faces.,
Express using gesture,Charade,a game in which mambers take turns at acting out in pantomime a word; phrase.,Let's play Charades.,
Express using gesture,Gesticulate,express using gestures.,She was shouting and gesticulating from the other side of the road.,
Express using gesture,Mime,the art or technique of portraying a character; mood; idea; or narration by gestures and,The actor Mimed the President very accurately.,
Express using gesture,Pantomime,the art or technique of portraying a character; mood; idea; or narration by gestures,This is a magical tale told through Pantomime and song.,
Friendly,Affable,friendly; pleasant.,Mr Brook is an extremely Affable and approachable person.,
Friendly,Amiable,friendly; pleasant.,Two Amiable people who no longer want to be married to one another might have an,
Friendly,Amicable,friendly.,Round the family table; the political talk is tough; but Amicable.,
Friendly,Camaraderie,a feeling of friendship and trust.,The games are designed to differentiate the line between competition and,
Friendly,Complaisance,ready to accept and doing what others want you to do.,She was a complaisant wife and dutiful daughter.,
Friendly,Congenial,friendly; cheerful.,It always feels great to work in a Congenial environment.,
Friendly,Convivial,friendly; cheerful.,She is a woman of Convivial nature.,
Friendly,Cordial,friendly.,We both share a Cordial relationship.,
Friendly,Fraternize,associate in a friendly manner.,The recession has created an atmosphere where disparate groups fraternise in an,
Friendly,Genial,friendly; pleasant.,Bob was always Genial and welcoming host.,
Hide /cover/ disguise,Camouflage,concealment by some means that alters or obscures the appearance.,Drab plumage provides the bird with Camouflage against predators.,
Hide /cover/ disguise,Cloak,cover or hide.,Cloaking an issue never helps you get rid of it; you should face it.,
Hide /cover/ disguise,Dissemble,disguise feelings or intention.,She was a very honest person who was incapable of dissembling.,
Hide /cover/ disguise,Feign,pretend.,A present for me? she asked with Feigned surprise.,
Hide /cover/ disguise,Guise,assumed appearance.,He approached them under the Guise of friendship.,
Hide /cover/ disguise,Incognito,having one's identity concealed.,Movie stars often prefer to travel Incognito.,
Hide /cover/ disguise,Masquerade,a pretended act.,He was tired of the Masquerade and wanted the truth to come out.,
Hide /cover/ disguise,Shroud,cover or hide.,The clouds Shroud the mountain 9 out of 10 days.,
Hide /cover/ disguise,Travesty,a false or illogical representation or imitation.,The trial was a Travesty of justice.,
Imitate / comic imitation,Emulate,imitate with effort to equal or surpass.,She hopes to Emulate her sister's athletic achievements.,
Imitate / comic imitation,Mimic,copy words or actions.,He Mimicked Rajnikant in the class.,
Imitate / comic imitation,Simulate,to copy.,Role- playing is a useful way of simulating real-life situations.,
Intervenor / lead,Arbiter,someone selected to judge and settle a dispute.,The law is the final Arbiter of what is considered wrong.,
Intervenor / lead,Arbitrator,someone selected to judge and settle a dispute.,He was chosen as the Arbitrator for the cricket match.,
Intervenor / lead,Mediate,to act between parties to settle an agreement; compromise;etc.;,The Mayor was asked to Mediate in the dispute.,
Intervenor / lead,Officiate,act in an official capacity.,A new referee will Officiate at the game.,
Intervenor / lead,Preside,act as the leader or president of a meeting;etc.;,They asked if I would Preside at the committee meeting.,
Irritable / bad tempered,Cantankerous,bad tempered.,He is a Cantankerous old man.,
Irritable / bad tempered,Chagrin,feel irritated or embarrassed.,To her Chagrin; neither of her sons became doctors.,
Irritable / bad tempered,Choleric,irritable.,He was a Choleric; self- important man.,
Irritable / bad tempered,Churlish,rude; irritable or bad tempered.,It might seem Churlish to critique this engaging film on political grounds.,
Irritable / bad tempered,Curmudgeon,a bad tempered person.,You are such a Curmudgeon - why do you keep shouting at my kids for no reason?,
Irritable / bad tempered,Grouchy,irritable or bad tempered.,On average; people are lively when they wake up and become Grouchy as the day,
Irritable / bad tempered,Gruff,rude; harsh or bad tempered.,Beneath his Gruff exterior; he's really a nice guy.,
Irritable / bad tempered,Irascible,irritable.,Clearly; he has been made Irascible by taunts about his doomsday no-shows.,
Irritable / bad tempered,Testiness,irritability.,'Why do you laugh at me?' she inquired; with a frank Testiness.,
Offensive / lusty,Lascivious,indicating sexual interest or expressive of lust.,He was fired for making Lascivious remarks to a co-worker.,
Offensive / lusty,Lecherous,lustful .,He had a Lecherous gleam in his eye.,
Offensive / lusty,Leer,stare in a lustful way.,Leering at others is utterly frustrating and intolerable.,
Offensive / lusty,Lewd,sexually inappropriate.,Any clothing that would be considered to be Lewd will be cause for any visitor to be,
Offensive / lusty,Lurid,glaringly vivid or sensational; esp sexually.,She was wearing a Lurid orange and green blouse.,
Offensive / lusty,Obscene,sexually inappropriate.,He was arrested for making Obscene calls.,
Offensive / lusty,Ogle,stare in a lustful way.,He is not in the habit of ogling at women.,
Offensive / lusty,Seamy,immoral; unpleasant or sordid.,He was always attracted towards a Seamy way of life.,
Offensive / lusty,Sordid,morally ignoble.,It was a shock to discover the truth about his Sordid past.,
Offensive / lusty,Vulgar,sexually inappropriate.,The Vulgar decoration spoilt the mood and ambience of the party.,
Office or job related,Incumbent,an official who holds a position in office.,Voters are usually vote for Incumbents who bring improvement; however limited.,
Office or job related,Sedentary,sitting a lot and not very physically active.,The researchers say that Sedentary behaviour such as watching TV; sitting in a car or,
Office or job related,Sinecure,a job that pays; but involves minimal work.,Because he was the brother of the CEO; he was offered a Sinecure in the company.,
Respect,Cemmemorate,remember something by honoring it.,A series of movies will be shown to commemorate the 30th anniversary of his death.,
Respect,Deference,respect.,He responded with courtly Deference; giving them his full attention.,
Respect,Exalt,raise to a higher rank; honour or dignity.,He was Exalted to the position of president.,
Respect,Hallow,to respect or honor as being holy.,Their wedding was Hallowed by a friendly priest.,
Respect,Homage,great respect and honor.,He describes his book as 'a Homage to my father.',
Respect,Revere,respect deeply.,From earliest childhood; she had been taught to Revere and love bishops of her church.,
Respect,Venerate,respect deeply.,Obey and Venerate the old people; particularly your parents.,
Secret,Clandestine,secret.,The CIA might run a Clandestine operation to infiltrate terrorist organizations.,
Secret,Covert,secret.,The teachers weren't impressed by the students' Covert attempt to derail the,
Secret,Furtive,secret.,She cast a Furtive glance over her shoulder.,
Secret,Oblique,refering to something indirectly.,He referred only Obliquely to their recent problems.,
Secret,Skulk,to move in a stealthy manner.,There was someone Skulking behind the bushes.,
Secret,Sly,secret.,What separated him from a run-of-the- mansion celebrity aitist is his offhand intimacy,
Secret,Stealth,secret.,If you plan a Stealth birthday party; then the guest of honor will be pleasantly,
Secret,Surreptitious,secret.,The members of the society held Surreptitious meetings because they're a secret,
Secret,X Overt,done openly.,There was little overt support for the project.,
Take away forcibly,Appropriate,to take something; someone's ideas; etc. for your own use; especially without,He was accused of appropriating club funds.,
Take away forcibly,Divest,to strip or deprive (someone or something); especially of property or rights.,The company is Divesting itself of some of its assets.,
Take away forcibly,Expropriate,to take (something) from another's possession for one's own use.,He Expropriated my ideas for his own article.,
Take away forcibly,Preempt,to acquire or appropriate before someone else.,A political issue Preempted by the opposition party.,
Take away forcibly,Usurp,take by force.,The emergency manager does not replace them or Usurp their jobs.,
Tempting,Erotic,sexually exciting.,An Erotic art seems to be appealing if depicted sensually.,
Tempting,Seductive,tending to seduce; tempting.,Female radio jockeys often have Seductive voices.,
Tempting,Sensual,exciting the senses.,Food is a great Sensual experience.,
Wise(short saying),Adage,a wise saying.,According to the old Adage; a picture is worth a thousand words.,
Wise(short saying),Aphorism,a wise saying.,'People who live in glass houses shouldn't throw stones' is an Aphorism which is apt,
Wise(short saying),Apothegm,a short saying.,'Necessity;' says the old Apothegm; 'is the mother of invention.',
Wise(short saying),Epigram,a short; witty remark.,One might say that the idea of exceptionalism is thoroughly unexceptional; if you'll,
Wise(short saying),Maxim,a general truth.,An overused Maxim of real estate is 'Location; location; location.',
Wise(short saying),Precept,a general rule.,The law of nature has but one Precept; 'Be strong'.,
Accuse,Aspersion,cast doubts on or question something.,I wouldn't want to cast Aspersions on your honesty.,
Accuse,Calumny,false statements to damage someones reputation.,He accused the press of publishing vicious calumnies.,
Accuse,Defame,spoil someone's reputation.,The newspaper denies any intention to Defame the senator's reputation.,
Accuse,Libel,a written document to damage someones's reputation.,He sued the newspaper for Libel.,
Accuse,Malign,to speak harmful untruths about.,She feels she has been much Maligned by the press.,
Accuse,Obloquy,public criticism.,Her family tried to shield her from Obloquy.,
Accuse,Opprobrium,public criticism.,The bombing in the city has attracted international Opprobrium.,
Accuse,Slander,makie damaging accusations against someone.,He is suing them for Slandering him.,
Accuse,Slur,makie damaging accusations against someone.,She accused the programme of Slurring the company's name.,
Accuse,Vilify,makie damaging accusations against someone.,The Nazi propaganda vilified the Jews.,
Attract / fascinate,ARRESTING,attracting attention.,An ARRESTING song is one you always want to hear.,
Attract / fascinate,CAPTIVATE,attract completely.,The children were CAPTIVATEd by her stories.,
